676,QueenShobePearl, Kung hindi ready sa debate dapat hindi na umattend. Daming concern. <ed><U+00AE><U+00B8><ed><U+00BC><U+00A6> #BilangPilipino #PilipinasDebates ﾗ feeling blah,,,,,,,,,
677,juperd, Yeah, we get it. It's not TV5's fault that there's a delay. But gaaahd. Stop talking about it already. 30 minutes na po. #PilipinasDebates,,,,,,,,
678,patriciaviray, Kudos to @TV5manila, isang oras na sila nag-aadlib. #PiliPinasDebates,,,,,,,,
679,yazzi_14, Binnnnnnnnnaaaaaayyyyyy san ka na ba uwi ka na di na ko galit <U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Pabebe<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>#PILIPINASDEBATES,,,,,,,,,
680,jenipuur, Ubos na kape &amp; snacks ko.... #PilipinasDebates pls.,,,,,,,,,
681,XNTV8,"Its clear that the professor is bias. He never had mentioned Duterte in his answers.#pilipinasdebates#bilangpilipino#duterte2016
jhunamae1, #PilipinasDebates#TV5
jerometarriela, Dear TV5, takot na takot din kayo mag name drop e no? Fealess news my ass. #PilipinasDebates #PilipinasDebates2016
irvelandria, #PilipinasDebates ano na? <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>
timpguanzon, Friends who are following the #PiliPinasDebates it's Binay who wants to bring notes thus causing the delay, not Mar.
dicen_rommel, Sanay na sanay na kong maghintay. HAHAHA! <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> dalawa pala Debates na magaganap ngayon. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00BA><ed><U+00BE><U+0096> #PilipinasDebates #BilangPilipino
dyooosepin, Nasaan na yung mga tumatakbong Presidente? Utang na loob ilabas nyo na!#PilipinasDebates #BilangPilipino
ThisGirlAvril, @News5AKSYON @maeannelosbanos Buti pa c Digong laging naka-barong tagalog.<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #DU30 <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> PHVOTEDUTERTE #PiliPinasDebates #PiliPinasDebated2016
janjanson86, what do you think.is happening at #pilipinasdebates
steffiengerrr, Si Binay na lang wala #PilipinasDebates
kenkevint, Nagbuhat pa daw codigz c Binay. Haha <ed><U+00AE><U+00B8><ed><U+00BC><U+00AA>#Duterte2016 #PilipinasDebates #BilangPilipino
DuterteM_, Ano sisimulan paba? #PiliPinasDebates
tziporah_2901, #PiliPinasDebatesHang tahghal...
nesleralmagro, Pabebe si Binay #PilipinasDebates https://t.co/H0cQ3tFZmr
sjlm1204, Nakakainip ha. Di na nga ako lumabas, para lang tumutok sa TV tapos ganito naman <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PilipinasDebates #BilangPilipino
LunaticarlCf, #dugaya #pilipinasdebates #rulesarerules
Fernuie, PilipinasDebates
bananaQ_tuRON, Bat ganun.. May kandidato nnmn playing safe sa tanong siguro. Si kupal MAR ROXAS na naman siguro un. #PiliPinasDebates #BilangPilipinoDebate
3_k3mmU3l, #PiliPinasdebates dapat #PiliPinasdelay .
SiTaratitatAko, Shud've raised d concerns b4hnd. Shud've been more strict sa rules ng debate. Time is gold. Tsktsk#PILIPinasDebates #BilangPilipino
nirafortuno, #pilipinasdebates #inipnainip
flore_liza, #Pilipinasdebates#PHVoteduterte
AkE_Official, Yung reasoning mo, reasoning ng mga tanga.. <ed><U+00AE><U+00B8><ed><U+00BC><U+00A6>#halatanghalata <ed><U+00AE><U+00B8><ed><U+00BC><U+00A6>#waiting <ed><U+00AE><U+00B8><ed><U+00BC><U+00A6>#PilipinasDebates#BilangPilipino#PilipinasDebatesPart2
bbcreamaddict, Almost one hour late! Ughhhh. What's happening TV5?!  #pilipinasdebates ﾗ waiting
hannachrsse_",#PILIPINASDEBATES#BILANGPILIPINO,,,,,,,,
682,SuperRyanBoy, Anyare na? PiliPinas Wait, kala ko #PiliPinasDebates. #PiliPinas2016,,,,,,,,
683,CabangRoma, PWEDE ba sa SUSUNOD ay PiliPinasDebates the LOVETEAM EDITION haha WALANG MAISIP kc INIP<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates2016,,,,,,,,,
684,ellaga_louann, #PiliPinasDebates#Grace2016,,,,,,,,,
685,EEMDC,"Tse tagal#PILIPINASDEBATES
liletgerona, So funny. Though unfair nman tlg Binay. Duterte brushes off d issue. Focuses on d debate itself. #PiliPinasDebates https://t.co/u3f0yxX7iA
HowardTuanqui, HAHAHAHAH! Gagong salgado! Putting their words into someone else's mouth! #SolusyonNiMar #PiliPinasDebates Don't me! https://t.co/xxgIkklqh8
Neoryder, #BilangPilipino  #PiliPinasDebates2016 Filipino Time for the PiliPinasDebates
jerome_qg25, dapat bago pa yung debate naklaro na para pag umpisa ng program tuloy tuloy lang yung debate #PiliPinas #BilangPilipino #PiliPinasDebates
jerometarriela, si BINAY yung classmate mong mahilig mag kodigo pag may graded recitation. #PilipinasDebates #PilipinasDebates2016
yeojpetron, Ouch! What happened to #PiliPinasDebates 2016?  Its alredy 6pm...<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>#BilangPilipino
mnncrnc, Ano ba yan! Tagal ng naka-set yung debate, ngayon lang nag-raise ng concerns mga presidentiables. Pabebe! #BilangPilipino #PiliPinasDebates
MichaelRanz, Tuloy pa ba ang #PiliPinasDebates?
seohyuns_vv, Im so disappointed with tv 5 srsly... #PILIpinasDebates #PiliPinas2016
rejayect, fucking pilipinasdebates of tv5, youre so delayed, weve been waiting for an hour now, you shouldve clarified things earlier
jexxhinggo, Duterte, Poe, and Roxas are now on stage. Binay wants to bring documents on stage. Eh bawal! #PilipinasDebates
Jaaapjaphet, Para kang pilipinasdebates. Ang SLOW mo ang TAGAL mong makaramdam. #PiliPinasDebates2016
ybelcaraan, Ni-rank nila yung candidates based on the no. Of FB posts. I bet mataas ung iba bc of the negative ones. Just a thought.  #PilipinasDebates
ChasingCarl, Ito na yung pinakamaraming nanunuod sa TV5 history counted pa PBA hahahahaha #PiliPinasDebates #PiliPinas2016
arnie_boogs, I'm sure all of us are dying to know... sinong kandidato ang nagpapadelay ng debateng ito?! #PilipinasDebates
HAnonuevoJr, @News5E Maliwanag ba sa venue? Hindi ko makita si #Binay. Sya na lang nawawala. #PiliPinasDebates
erwinisgemini, TV5 should mention who among the presidentiables is causing the delay. They were given too much time to prepare! #PILIpinasDebates
sjlm1204, Sino'ng kandidato kaya yang nag-prima donna sa #PilipinasDebates? Jusko. Wala ngang masyadong ads pero ang tagal namang magsimula.
itsme_armaBV, #NotoKodigo #SolusyonniMar #PILIPINASDEBATES  https://t.co/hpFgGa8kK1
immaarte, saan ang livestream ng pilipinasdebates. wala kaming TV5!
janjanson86, waiting for the #pilipinasdebates to start
jerometarriela, #PilipinasDELAYED pala to hindi #PilipinasDEBATES
joyzzy2609, @JadinePublicist ate san pwede mpanood ang PiliPinasDebates? thank you po.#PiliPinasDebates2016
Shinichi_allen, #pilipinasdebates part 2. Parang ako lang pag pumapasok, LATE <ed><U+00AE><U+00BB><ed><U+00B0><U+0091> #TV5 Anyare?
tweeteROCHE,waiting for the second #PilipinasDebates <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B4><U+00A8>",,,,,,,,,
686,officialjustmag, No comment. #PiliPinasDebates,,,,,,,,,
687,TishaDoris," Candidates should've arrived early so their request for """"clarifications"""" was addressed early @TV5manila ! #filipinotime #PilipinasDebates",,,,,,,,,
688,4pedz, ...Sino kaya yung nag-iinarte? Antagal magsimula!...#PILIpinasdebates#goSantiago#mdsbbm,,,,,,,,,
689,blakeiffel, Some slaying is about to happen! #PiliPinasDebates,,,,,,,,,
690,mtjmanalang, Whoever those candidates are who are acting like primadonnas at the last minute, get your act together! #PiliPinasDebates #BilangPilipino,,,,,,,,
691,lirabeybeh, Ang tagal ng debate!  Magiisang oras na ng pagaantay. Gaano katagal ang isang sandali????#PilipinasDebates,,,,,,,,,
692,Shinichi_allen, #pilipinasdebates part 2. Parang ako lang sa pagpasok. LATE <ed><U+00AE><U+00BB><ed><U+00B0><U+0091>,,,,,,,,,
693,NIROTHEGREAT,ANG SARAP PAGSASAMPAL SAMPALIN TONG MGA NEWS ANCHOR NA MGA TO! KAYO NA MAGDEBATE! #PILIPINASDEBATES,,,,,,,,,
694,garlic_more, Si ROXAS at BINAY hindi pa umpisa nagbananatan na.ito nga naman su BINAY debate pa lang nandadaya na, may dalang kodigo.#PilipinasDebates,,,,,,,,
695,eleazarlampa, #PilipinasDebates sabihin na kasi sino ang nagdedelay,,,,,,,,,
696,akosiekei, Dis candidates have 1s again taken the Filipino ppl as hostages due to their bickering mins before their 2nd #PilipinasDebates 2016. Shame!,,,,,,,,,
697,kuriparot, Went home just for the #PiliPinasDebates.,,,,,,,,,
698,MichelleSapelin, @Senyora hahahhaa tama ka jan dpt nd na lang sila nag announce ng 4:30 ang daming palabok ng #TV5 nkakainis #PiliPinasDebates,,,,,,,,,
699,jerometarriela, Ganito ba ang FEARLESS NEWS? I-announce nyo kung sino yung nagccause ng delay! #PilipinasDebates #PilipinasDebate2016,,,,,,,,,
700,bananaQ_tuRON, Walang makakapigil sa aking balota.. #MIRIAM2016 #PiliPinasDebates @manila_bulletin @TV5manila,,,,,,,,,
701,mojieq13, #PiliPINAS #PILIPINASDEBATES #CEBU #Halalan2016 https://t.co/nJNR9eacAc,,,,,,,,,
702,mhadman, #PilipinasDebates #BilangPilipino #FilipinoTime #TV5 ayan tayo eh.l lol..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PHVoteDuterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,,,,,,,,,
703,HowardTuanqui, I agree! Talk about being 'DECISIVE'!!! #SolusyonNiMar #PiliPinasDebates https://t.co/yan8Uzncy6,,,,,,,,,
704,karlastefan, Please retain original debate duration - 3 hours. #PiliPinasDebates2016 #PiliPinasDebates #PHVote,,,,,,,,,
705,iambhona, Tang ina hindi naman areng 4 na are ang iniintay mag debate ihhh. #PilipinasDebates,,,,,,,,,
706,MA_guinto, Pati ba naman Presidential Debate nagpapa 'worth the wait'? Tagal ah.#BilangPilipino #PilipinasDebates,,,,,,,,,
707,iampinoy88, @BilangPilipino @cherylcosim you shoudve sorted that out before you have started.. #pilipinasdebates,,,,,,,,,
708,itsmaesheila, Kadugay ba mgsugod sa #PiliPinasDebates! :(,,,,,,,,,
709,iiaammjoejoe, Sin o nga linteks nga kandidato nag dala ka kodigo? Ay ikaw gid ya ang rason kung nga ah na late ang debate. Wala huya. Pwe#PiliPinasDebates,,,,,,,,,
710,gibbson0102, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
711,ihliao, No to Poe. No to Chiz. #PiliPinasDebates,,,,,,,,,
712,eynghel2, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
713,DazoSophia, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/ZklfhFzCpU,,,,,,,,,
714,angana_joni, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/L8ed3nJvuq,,,,,,,,,
715,AghaNems, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/EU95xIQUZW,,,,,,,,,
716,JavlinOrpia, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
717,DazoSophia, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/5wl2Z0kWTY,,,,,,,,,
718,angana_joni, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/jNc4X90SJr,,,,,,,,,
719,AghaNems, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR https://t.co/PIrk8AFg4U,,,,,,,,,
720,skybangayan_lys, Binay brought kodigos! Cheater talaga! haha#NoToKodigo#PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
721,JeneeethA, Anchors debate? nyare #PiliPinasDebates #Du30,,,,,,,,,
722,VeePrinsloo, Ang tagal naman magstart ng PiliPinasDebates. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>,,,,,,,,,
723,EJMagparangalan, ngee?? binay?? ngano man na?? wala ka nag study?Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
724,psdan24, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
725,ShaneAoa27, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
726,GlendaEco, Waiting PilipinasDebates. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,,,,,,,,,
727,ghiansainz, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
728,jemhRadical, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
729,AghaNems, GUYS, TWEET THIS: Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,
730,EJMagparangalan, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
731,DJubzkie, Notes pa more.Binay brought kodigos! Cheater talaga!  #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
732,rigorisms, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
733,gaimellado, #PilipinasDebates anyare? what time na di pa nag start!?,,,,,,,,,
734,Arenn20, #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
735,HowardTuanqui, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
736,BebeKawiiRawr, Binay brought kodigos! Cheater talaga! #NoToKodigo #PiliPinasDEBATES #SolusyonNiMAR,,,,,,,,,
737,iamFrancineL, Oh sige! Talk show na this! #PILIPINASDEBATES,,,,,,,,,
738,SefTerencio, So anong oras pa magstart to? #PilipinasDebates,,,,,,,,,
739,payetot, Ayan na #PilipinasDebates,,,,,,,,,
740,imkyeoptarichel, Delayed. #PILIPINASDEBATES #DU30,,,,,,,,,
741,superporkypig, One month prep ngayon lang kukwestyon ng rules?! Out of order! #PiliPinasDebate2016 #PiliPinasDebates,,,,,,,,,
742,3_k3mmU3l, #PilipinasDebates round 2 Tagal naman like pldc service ...,,,,,,,,,
743,frenceboiser, Ang tagal naman mag start ng #PilipinasDebates,,,,,,,,,
744,thereal_IRISH, @gmanewsbreaking @joseph_morong sabihin niyo kung SINO ang dahilan ng DELAY na ito. wala kami pasyensya .. DROP NAMES NOW! #Pilipinasdebates,,,,,,,,,
745,keisslerr, Paasa! Kanina pa sigeng taraman na mapuon na ang Debate! Pampira na lamang an! #PilipinasDebates,,,,,,,,,
746,ricahyeppo31, Disappointing! Ang tagal #PiliPinasDebates,,,,,,,,,
747,anne_bethel, Katamad manood ng PilipinasDebates #GoMar,,,,,,,,,
748,chef_bae, Ang tagal ng PilipinasDebates. Sino kaya sa kanila ang puro reklamo?Excited na kami kay Mayor #PhVoteDuterte https://t.co/mWvB65A4d9,,,,,,,,,
749,nebunhaga, Ano na nagyari sa #PiliPinasDebates2016 ? Thank you. #PHVote #PilipinasDebates,,,,,,,,,
750,ngeroyOfficial, Buti nong 1st PilipinasDebates sa GMA 7 pinalabas on time talaga ngayon sobrang daming chismisan! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>#PHVoteDuterte #BilangPilipino,,,,,,,,,
751,JheffTheFelix, Paasa naman tong #PilipinasDebates,,,,,,,,,
752,meriists, Late #PilipinasDebates,,,,,,,,,
753,JuMallari, Sino ba talaga ang mag de-debate ang mga presidential candidates or mga Hosts ng TV5? lol #PilipinasDebates,,,,,,,,,
754,Ysa_Lavadia, Filipino Time. #PilipinasDebates #BilangPilipino,,,,,,,,,
755,xenoden714, #PilipinasDebates asan ka na??!,,,,,,,,,
756,KrizzaAnne_0126, Pati ba naman tong #PilipinasDebates pagaantayin ako. Hay nako. hahaha!,,,,,,,,,
757,baiazmyelah, Dugaya oiiiii #PilipinasDebates,,,,,,,,,
758,STacsay, #PiliPinasDebates nakaka-disappoint, naglipat nalang ako ng channel,,,,,,,,
759,Junar_at_Large, Alas singko daw magsugod, pero sige paman ni ug chika ning mga anchors uyYy!!! #PilipinasDebates #Du30,,,,,,,,
760,elayanto, Jusko. Normal lang daw na may delays na ganyan. Talaga? Kaya di tayo umuunlad eh. Normal lang pala yan eh. #PiliPinasDebates,,,,,,,,,
761,JynxKing, Here's the live streaming for the 2nd Phillippine Presidential Debates. #BilangPilipino #PilipinasDebates... https://t.co/dxiQbarOuK,,,,,,,,,
762,Mnoranclven, #BilangPilipino #PilipinasDebates Kadugay pud nagsugod -_-,,,,,,,,,
763,_irmastyles, Puking ina napakatagal naman #PilipinasDebates,,,,,,,,,
764,thermngensan, #PilipinasDebates Nadelatarang debate sa tungod matud pa sa adunay sugyot ang usa ka kandidato nga modala og... https://t.co/c0NgphDk98,,,,,,,,,
765,xyverrt, I almost forgot about the #PiliPinasDebates , good thing it hasn't started yet,,,,,,,,
766,adryan_val, Mas Exciting at in-depth daw ang round 2 ng #PiliPinasDebates dahil mahaba ang oras pero bakit 5:30 na, hindi pa magsisimula? #MiriamPaRin,,,,,,,,
767,rieLDgreat, Parang talkshow yung pilipinasdebates ng tv5,,,,,,,,,
768,juan_bayan, Whoever organized the #PilipinasDebates, please do not make it look bad #VotePH2016 #TheFilipinoVotes,,,,,,,,
769,jhoyski927," #PiliPinasDebates#PHVoteDutertesino kaya ang may mga """"concerns"""" na yan...",,,,,,,,,
770,RicoMan14, Antagal naman kainip #PilipinasDebates,,,,,,,,,
771,jhoyski927, nagmimiting pa???? huwow!! onliSaPinas! #PiliPinasDebates#PHVoteDuterte,,,,,,,,,
772,jhoyski927, @EscobalJessie hahaha! inip na inip n nga ako.. nag-pa alarm pa man din ako... #PiliPinasDebates#PHVoteDuterte,,,,,,,,,
773,seanredfernan, Protein blast on a Sunday while waiting for #PilipinasDebates to start. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> https://t.co/Vbt4y2HBiU,,,,,,,,,
774,_Micacho, Nag #FilipinoTime ang @TV5manila !! OMG #PiliPinasDebates,,,,,,,,,
775,jakegalvez, Waiting for the 2nd presidential debate to start on TV5. For now, hello Tillamook Rocky Road! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BC><ed><U+00BD><U+00A8> #PilipinasDebates https://t.co/JVtMJXyoQP,,,,,,,,
776,jhoyski927, konting hintay n lang daw. they said that 5 minutes ago.. haahaha#PiliPinasDebates#PHVoteDuterte,,,,,,,,,
777,lourdescruz0011, Pki tanong po.#pilipinasDebates#ABSCBNBOO  https://t.co/GtpLvKDgJl,,,,,,,,,
778,aaron_lozada, Hindi na yata #PiliPinasDebates and i-momonitor ko. #PiliPinasChismisan na!!!!,,,,,,,,,
779,sjlm1204, Unang 10 minutes pa lang mas informative itong version na ito. #PiliPinasDebates #BilangPilipino,,,,,,,,,
780,empylan, May Pilipinas Debate ba? Bakit sila Cheryl Cosim lang nakikita ko? I want the debates. Hahahahaha. Ano na? #PilipinasDebates #AnoNangyari,,,,,,,,,
781,mikolotsky, ayan #PilipinasDebates live streaming https://t.co/sXZ2c6GWLc https://t.co/6qhCdvq5Q2,,,,,,,,,
782,J_Deocareza, Yung PiliPinasDebates na naging PiliPinasDiscussion. Boo!  #PiliPinasDebates2016,,,,,,,,,
783,explicitmixtape, Ay pu�eta, TV5 i-cancel nyo na nga yang #PiliPinasDebates tutal #TV5AnchorsDebate2016 na yang ginagawa nyo! May 4:30PM pang nalalaman hayup,,,,,,,,
784,WaldenMendoza, Excited na ko sa #PilipinasDebates 2016 lalo na andun si Sen Grace Poe @SenGracePOE,,,,,,,,,
785,patriciaviray, Kami rin naghihintay. Lol. #PiliPinasDebates https://t.co/L04sotQbfy,,,,,,,,,
786,dixen04," Haayy! Pilipino time <ed><U+00A0><U+00BD><ed><U+00B8><U+00A8> """"@jun_veneracion: Alas singko bente dos na walang pa ring PilipinasDebates. What's wrong polo barong? <ed><U+00A0><U+00BD><ed><U+00B8><U+009E>""""",,,,,,,,,
787,jun_veneracion, Alas singko bente dos na walang pa ring PilipinasDebates. What's wrong polo barong? <ed><U+00A0><U+00BD><ed><U+00B8><U+009E>,,,,,,,,,
788,aeronmorado, Ano na po? Game na! #PilipinasDelay  #PilipinasDebates @TV5manila,,,,,,,,,
789,abcdianajklmnop, Eh, Filipino time. #TV5 #PiliPinas2016 #PilipinasDebates,,,,,,,,
790,iambeds_, Uhmm.. Lagpas alas-singko na po. Kanina pa kami naghihintay! Tsk! #PiliPinasDebates,,,,,,,,,
791,allinjoycamile, @nicolejoyceam PilipinasDebates na Nicole, TAMA NA YAN!,,,,,,,,
792,AteLala_, San pwede makinood ng PiliPinasDebates? huehue,,,,,,,,,
793,sheirmainexx, gusto ko sana manood ng pilipinasdebates kaso inaantok ako, kaya wag nalang xD,,,,,,,,
794,roshechotadpole, damo cheche aa nakapaligo nko nkaabot na sa dojo waay gyapon ampupu nemen #PiliPinasDebates #PHVote,,,,,,,,,
795,ECEmarjj, anyare sa #PILIPINASDEBATES antagal. daming chika e,,,,,,,,,
796,ernestoalaan, TV5 it's 5:17pm...anong.petsa na?#PiliPinasdebates,,,,,,,,,
797,pottERICfic, Antagal magsimula. #PiliPinasdebates,,,,,,,,,
798,glxybb, Bat ang tagal ng PiliPinasDebates <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> Daming pasakalye peste <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,,,,,,,,,
799,lechugasAY, Duterte seems to have the most thumbmark votes #Du30 #PilipinasDebates https://t.co/tuTrTCEhSV,,,,,,,,,
